id_equipo;vida_util_consumida;tasa_incidencias_tecnicas;tiempo_inactividad_acumulado;costo_mto_reactivo_acumulado;ubicacion_activo;estado_integridad_hardware;tipo_equipo
439;6639;3;787;1135;UDLAPARK;Regular;Computadora de Escritorio
440;1191;0;0;1124;UDLAPARK;Excelente;Proyector
441;2227;0;0;2084;UDLAPARK;Excelente;Computadora de Escritorio
442;7818;4;1434;2402;GRANADOS;Critico;Computadora de Escritorio
443;3674;0;0;5533;GRANADOS;Bueno;Laptop
444;3751;2;537;4487;UDLAPARK;Bueno;Computadora de Escritorio
445;5593;3;821;11874;UDLAPARK;Regular;Computadora de Escritorio
446;9146;3;1013;20369;UDLAPARK;Critico;Computadora de Escritorio
447;9824;6;2257;19953;UDLAPARK;Critico;Proyector
448;5088;0;0;12293;UDLAPARK;Regular;Laptop
449;3091;1;382;3335;COLON;Bueno;Laptop
450;863;0;0;2315;UDLAPARK;Excelente;Laptop
451;6274;5;1192;14132;UDLAPARK;Regular;Computadora de Escritorio
452;4842;0;0;5945;UDLAPARK;Bueno;Servidor
453;445;0;0;6441;UDLAPARK;Bueno;Proyector
454;8717;9;1435;16075;UDLAPARK;Critico;Servidor
455;2073;0;0;2548;UDLAPARK;Excelente;Impresora
456;5019;1;382;6192;UDLAPARK;Bueno;Proyector
457;2138;0;0;1774;UDLAPARK;Excelente;Servidor
458;550;0;0;5849;UDLAPARK;Bueno;Computadora de Escritorio
459;939;0;0;2027;COLON;Excelente;Computadora de Escritorio
460;219;0;0;2625;COLON;Excelente;Computadora de Escritorio
461;1755;0;0;2859;GRANADOS;Excelente;Proyector
462;4161;0;0;4907;UDLAPARK;Bueno;Laptop
463;5587;2;436;702;UDLAPARK;Regular;Impresora
464;4173;3;641;7545;GRANADOS;Bueno;Proyector
465;9847;5;1258;19171;UDLAPARK;Critico;Laptop
466;4531;0;0;6814;COLON;Bueno;Servidor
467;2045;0;0;501;GRANADOS;Excelente;Proyector
468;779;4;691;16228;UDLAPARK;Critico;Computadora de Escritorio
469;250;0;0;2735;UDLAPARK;Excelente;Laptop
470;9344;3;655;18283;UDLAPARK;Critico;Proyector
471;2239;0;0;1176;UDLAPARK;Excelente;Laptop
472;7911;5;1165;26764;UDLAPARK;Critico;Laptop
473;1941;0;0;2968;UDLAPARK;Excelente;Computadora de Escritorio
474;9124;7;2198;3104;UDLAPARK;Critico;Computadora de Escritorio
475;3949;3;1015;4636;GRANADOS;Bueno;Computadora de Escritorio
476;8527;3;992;35888;UDLAPARK;Critico;Computadora de Escritorio
477;2079;0;0;864;UDLAPARK;Excelente;Laptop
478;3863;2;455;740;GRANADOS;Bueno;Proyector
479;8581;3;907;24196;UDLAPARK;Critico;Computadora de Escritorio
480;550;1;386;3078;GRANADOS;Bueno;Computadora de Escritorio
481;3066;0;0;6571;UDLAPARK;Bueno;Proyector
482;7149;1;202;10887;UDLAPARK;Regular;Computadora de Escritorio
483;439;3;90;7862;GRANADOS;Bueno;Computadora de Escritorio
484;4614;0;0;7433;GRANADOS;Bueno;Computadora de Escritorio
485;5411;1;317;370;GRANADOS;Bueno;Proyector
486;9318;4;865;35881;UDLAPARK;Critico;Servidor
487;1853;0;0;1169;GRANADOS;Excelente;Servidor
488;149;0;0;2705;UDLAPARK;Excelente;Proyector
489;8376;2;655;31528;UDLAPARK;Critico;Proyector
490;9232;6;1502;34121;UDLAPARK;Critico;Laptop
491;2717;2;52;6776;GRANADOS;Bueno;Computadora de Escritorio
492;2548;0;0;312;UDLAPARK;Bueno;Computadora de Escritorio
493;2029;0;0;838;UDLAPARK;Excelente;Computadora de Escritorio
494;1541;0;0;513;UDLAPARK;Excelente;Computadora de Escritorio
495;4453;1;24;7113;UDLAPARK;Bueno;Computadora de Escritorio
496;3481;3;1164;2149;UDLAPARK;Bueno;Laptop
497;3758;0;0;5674;UDLAPARK;Bueno;Computadora de Escritorio
498;1765;0;0;2685;GRANADOS;Excelente;Computadora de Escritorio
499;839;2;369;22501;UDLAPARK;Critico;Laptop
500;8524;6;222;19993;COLON;Critico;Laptop
501;591;5;764;10665;UDLAPARK;Regular;Computadora de Escritorio
502;244;1;258;3186;UDLAPARK;Bueno;Laptop
503;1719;0;0;324;UDLAPARK;Excelente;Laptop
504;590;6;2321;11823;UDLAPARK;Regular;Computadora de Escritorio
505;6384;2;314;13672;UDLAPARK;Regular;Impresora
506;1674;0;0;2189;UDLAPARK;Excelente;Computadora de Escritorio
507;7712;4;983;3679;UDLAPARK;Critico;Proyector
508;701;3;1097;10142;UDLAPARK;Regular;Computadora de Escritorio
509;920;5;1711;25721;GRANADOS;Critico;Computadora de Escritorio
510;5264;3;1186;9796;COLON;Regular;Computadora de Escritorio
511;3754;2;533;3367;UDLAPARK;Bueno;Laptop
512;5095;1;301;6132;UDLAPARK;Bueno;Proyector
513;8436;3;577;31313;GRANADOS;Critico;Impresora
514;8785;6;1579;3703;UDLAPARK;Critico;Laptop
515;1653;0;0;1743;UDLAPARK;Excelente;Servidor
516;2074;0;0;359;UDLAPARK;Excelente;Computadora de Escritorio
517;2639;1;339;5181;GRANADOS;Bueno;Computadora de Escritorio
518;5912;4;70;1239;UDLAPARK;Regular;Computadora de Escritorio
519;7968;10;206;26098;UDLAPARK;Critico;Laptop
520;1444;0;0;2688;UDLAPARK;Excelente;Computadora de Escritorio
521;4338;0;0;7916;UDLAPARK;Bueno;Servidor
522;3097;1;376;7216;UDLAPARK;Bueno;Computadora de Escritorio
523;8927;3;965;20309;UDLAPARK;Critico;Servidor
524;5941;1;40;10465;GRANADOS;Regular;Proyector
525;683;4;1158;11614;UDLAPARK;Regular;Proyector
526;3046;1;25;6567;UDLAPARK;Bueno;Impresora
527;3887;1;287;5282;UDLAPARK;Bueno;Servidor
528;1651;0;0;812;COLON;Excelente;Servidor
529;1849;0;0;1023;UDLAPARK;Excelente;Proyector
530;8591;5;1498;36371;UDLAPARK;Critico;Impresora
531;7087;2;727;12487;UDLAPARK;Regular;Laptop
532;9627;3;533;35958;UDLAPARK;Critico;Laptop
533;8634;8;2101;25597;UDLAPARK;Critico;Laptop
534;3229;3;993;6873;GRANADOS;Bueno;Laptop
535;7476;4;854;13958;UDLAPARK;Regular;Laptop
536;1000;2;548;17506;GRANADOS;Critico;Laptop
537;6157;1;345;8213;GRANADOS;Regular;Proyector
538;648;0;0;204;UDLAPARK;Excelente;Laptop
539;3764;3;761;2267;GRANADOS;Bueno;Computadora de Escritorio
540;1269;0;0;1418;UDLAPARK;Excelente;Laptop
541;8048;5;1231;35912;COLON;Critico;Proyector
542;3201;1;347;4109;UDLAPARK;Bueno;Servidor
543;1452;0;0;717;UDLAPARK;Excelente;Laptop
544;6189;1;346;9571;UDLAPARK;Regular;Proyector
545;2633;0;0;2693;UDLAPARK;Bueno;Computadora de Escritorio
546;4313;2;509;7574;UDLAPARK;Bueno;Servidor
547;1809;0;0;1143;GRANADOS;Excelente;Computadora de Escritorio
548;6777;5;1659;9156;UDLAPARK;Regular;Servidor
549;3103;0;0;4155;UDLAPARK;Bueno;Laptop
550;5136;1;372;1187;COLON;Regular;Computadora de Escritorio
551;4618;4;1174;6998;GRANADOS;Bueno;Servidor
552;854;2;416;37637;UDLAPARK;Critico;Computadora de Escritorio
553;3439;1;205;2985;UDLAPARK;Bueno;Computadora de Escritorio
554;3174;1;387;4783;UDLAPARK;Bueno;Computadora de Escritorio
555;8264;6;1596;38179;UDLAPARK;Critico;Impresora
556;4958;0;0;4973;UDLAPARK;Bueno;Laptop
557;103;0;0;2848;COLON;Excelente;Servidor
558;1293;0;0;1797;UDLAPARK;Excelente;Computadora de Escritorio
559;6782;2;338;12563;UDLAPARK;Regular;Computadora de Escritorio
560;343;0;0;7188;UDLAPARK;Bueno;Proyector
561;7907;3;528;12681;UDLAPARK;Regular;Proyector
562;2414;0;0;1426;UDLAPARK;Excelente;Laptop
563;1933;0;0;2142;UDLAPARK;Excelente;Proyector
564;2232;0;0;1314;UDLAPARK;Excelente;Computadora de Escritorio
565;407;2;50;5047;UDLAPARK;Bueno;Computadora de Escritorio
566;3194;3;534;5392;UDLAPARK;Bueno;Proyector
567;550;0;0;2061;UDLAPARK;Bueno;Computadora de Escritorio
568;3204;0;0;3437;UDLAPARK;Bueno;Servidor
569;8878;10;3104;35455;UDLAPARK;Critico;Servidor
570;968;0;0;549;UDLAPARK;Excelente;Laptop
571;3735;1;249;3063;UDLAPARK;Bueno;Computadora de Escritorio
572;6859;3;994;7414;UDLAPARK;Regular;Computadora de Escritorio
573;3611;1;205;654;UDLAPARK;Bueno;Proyector
574;3493;2;695;6907;UDLAPARK;Bueno;Laptop
575;9106;2;701;34292;UDLAPARK;Critico;Servidor
576;8688;4;773;15307;UDLAPARK;Critico;Servidor
577;1665;0;0;189;UDLAPARK;Excelente;Computadora de Escritorio
578;925;8;2264;2392;GRANADOS;Critico;Impresora
579;4236;0;0;7631;GRANADOS;Bueno;Computadora de Escritorio
580;1593;0;0;244;UDLAPARK;Excelente;Laptop
581;5139;2;612;6954;COLON;Bueno;Proyector
582;9648;6;90;32956;UDLAPARK;Critico;Laptop
583;3353;1;319;2334;UDLAPARK;Bueno;Laptop
584;987;0;0;1011;UDLAPARK;Excelente;Servidor
585;3421;0;0;6087;UDLAPARK;Bueno;Laptop
586;1683;0;0;2269;GRANADOS;Excelente;Laptop
587;50;0;0;278;GRANADOS;Excelente;Computadora de Escritorio
588;1083;0;0;2759;UDLAPARK;Excelente;Servidor
589;1669;0;0;295;COLON;Excelente;Impresora
590;1679;0;0;2613;UDLAPARK;Excelente;Laptop
591;1486;0;0;207;UDLAPARK;Excelente;Impresora
592;3679;0;0;4328;UDLAPARK;Bueno;Computadora de Escritorio
593;1305;0;0;1453;UDLAPARK;Excelente;Laptop
594;2178;0;0;719;UDLAPARK;Excelente;Computadora de Escritorio
595;8065;4;1294;35806;UDLAPARK;Critico;Proyector
596;3286;2;757;7807;UDLAPARK;Bueno;Laptop
597;5718;3;643;13014;UDLAPARK;Regular;Laptop
598;1194;0;0;1161;GRANADOS;Excelente;Laptop
599;1557;0;0;2751;UDLAPARK;Excelente;Computadora de Escritorio
600;1446;0;0;425;UDLAPARK;Excelente;Impresora
601;1014;0;0;1768;UDLAPARK;Excelente;Computadora de Escritorio
602;154;0;0;2324;COLON;Excelente;Laptop
603;1309;0;0;951;GRANADOS;Excelente;Servidor
604;187;0;0;727;GRANADOS;Excelente;Servidor
605;1891;0;0;2609;UDLAPARK;Excelente;Laptop
606;4042;2;743;7086;UDLAPARK;Bueno;Proyector
607;1172;0;0;524;UDLAPARK;Excelente;Proyector
608;4153;1;364;7845;UDLAPARK;Bueno;Proyector
609;2663;0;0;4032;GRANADOS;Bueno;Proyector
610;800;5;1009;11988;UDLAPARK;Regular;Laptop
611;1419;0;0;287;UDLAPARK;Excelente;Laptop
612;7456;3;697;12203;GRANADOS;Regular;Proyector
613;4053;1;181;5387;COLON;Bueno;Laptop
614;2333;0;0;1736;GRANADOS;Excelente;Proyector
615;8727;6;2337;25108;UDLAPARK;Critico;Computadora de Escritorio
616;9236;2;682;29523;GRANADOS;Critico;Servidor
617;140;0;0;1699;GRANADOS;Excelente;Servidor
618;1298;0;0;819;UDLAPARK;Excelente;Computadora de Escritorio
619;5549;4;862;14836;GRANADOS;Regular;Laptop
620;6853;4;786;7888;GRANADOS;Regular;Proyector
621;1892;0;0;23;UDLAPARK;Excelente;Computadora de Escritorio
622;1216;0;0;2367;GRANADOS;Excelente;Computadora de Escritorio
623;3498;2;762;3616;COLON;Bueno;Computadora de Escritorio
624;2357;1;303;3635;UDLAPARK;Bueno;Laptop
625;4977;1;363;5608;COLON;Bueno;Computadora de Escritorio
626;3434;1;268;5891;UDLAPARK;Bueno;Computadora de Escritorio
627;3645;1;318;5577;UDLAPARK;Bueno;Computadora de Escritorio
628;5248;0;0;10134;UDLAPARK;Regular;Computadora de Escritorio
629;2233;0;0;694;UDLAPARK;Excelente;Laptop
630;795;0;0;2583;GRANADOS;Excelente;Laptop
631;500;2;794;12315;GRANADOS;Regular;Computadora de Escritorio
632;9279;3;658;37258;UDLAPARK;Critico;Laptop
633;342;2;555;4603;UDLAPARK;Bueno;Computadora de Escritorio
634;3882;0;0;5533;UDLAPARK;Bueno;Proyector
635;2183;0;0;879;GRANADOS;Excelente;Computadora de Escritorio
636;382;0;0;2783;GRANADOS;Bueno;Laptop
637;4146;0;0;5701;UDLAPARK;Bueno;Computadora de Escritorio
638;1946;0;0;295;GRANADOS;Excelente;Laptop
639;1275;0;0;305;UDLAPARK;Excelente;Proyector
640;200;0;0;3175;UDLAPARK;Bueno;Computadora de Escritorio
641;1462;0;0;247;UDLAPARK;Excelente;Laptop
642;2248;0;0;1845;COLON;Excelente;Proyector
643;1392;0;0;2906;GRANADOS;Excelente;Proyector
644;1354;0;0;1001;COLON;Excelente;Computadora de Escritorio
645;2062;0;0;1605;GRANADOS;Excelente;Laptop
646;9206;8;2754;24285;UDLAPARK;Critico;Computadora de Escritorio
647;5029;0;0;2466;COLON;Bueno;Proyector
648;5229;4;1272;10113;UDLAPARK;Regular;Computadora de Escritorio
649;5166;3;459;1042;UDLAPARK;Regular;Laptop
650;3473;2;746;4946;UDLAPARK;Bueno;Computadora de Escritorio
651;1385;0;0;1769;UDLAPARK;Excelente;Servidor
652;3362;2;553;7752;UDLAPARK;Bueno;Servidor
653;462;1;228;6105;UDLAPARK;Bueno;Impresora
654;7689;2;785;10454;COLON;Regular;Servidor
655;4207;0;0;6702;UDLAPARK;Bueno;Impresora
656;967;0;0;584;GRANADOS;Excelente;Servidor
657;1439;0;0;565;UDLAPARK;Excelente;Computadora de Escritorio
658;4282;1;315;3941;UDLAPARK;Bueno;Proyector
659;3664;1;347;2385;UDLAPARK;Bueno;Computadora de Escritorio
660;550;2;464;5223;UDLAPARK;Bueno;Proyector
661;4458;0;0;6649;UDLAPARK;Bueno;Proyector
662;9191;3;1073;23886;UDLAPARK;Critico;Servidor
663;2685;0;0;6506;UDLAPARK;Bueno;Impresora
664;847;0;0;1582;UDLAPARK;Excelente;Computadora de Escritorio
665;1852;0;0;1469;UDLAPARK;Excelente;Proyector
666;613;0;0;2267;UDLAPARK;Excelente;Proyector
667;170;0;0;2614;UDLAPARK;Excelente;Proyector
668;1583;0;0;180;UDLAPARK;Excelente;Proyector
669;726;0;0;1584;UDLAPARK;Excelente;Servidor
670;1602;0;0;2996;UDLAPARK;Excelente;Servidor
671;1911;0;0;2916;UDLAPARK;Excelente;Computadora de Escritorio
672;9001;2;69;24167;COLON;Critico;Computadora de Escritorio
673;926;0;0;2037;UDLAPARK;Excelente;Laptop
674;3828;1;217;5875;COLON;Bueno;Laptop
675;2729;2;391;3467;UDLAPARK;Bueno;Laptop
676;904;4;1108;39958;GRANADOS;Critico;Impresora
677;1865;0;0;46;UDLAPARK;Excelente;Computadora de Escritorio
678;3703;0;0;3358;UDLAPARK;Bueno;Proyector
679;7787;6;1105;28783;GRANADOS;Critico;Impresora
680;844;6;1462;21802;UDLAPARK;Critico;Laptop
681;6715;1;335;8692;UDLAPARK;Regular;Laptop
682;1625;0;0;679;GRANADOS;Excelente;Computadora de Escritorio
683;1215;0;0;403;UDLAPARK;Excelente;Computadora de Escritorio
684;6973;6;118;12239;UDLAPARK;Regular;Computadora de Escritorio
685;8558;7;2107;16363;UDLAPARK;Critico;Proyector
686;4658;1;154;555;UDLAPARK;Bueno;Proyector
687;3589;1;228;2897;UDLAPARK;Bueno;Servidor
688;1241;0;0;2163;UDLAPARK;Excelente;Computadora de Escritorio
689;7002;2;603;12439;GRANADOS;Regular;Computadora de Escritorio
690;1448;0;0;1459;UDLAPARK;Excelente;Computadora de Escritorio
691;1985;0;0;1593;GRANADOS;Excelente;Laptop
692;2993;2;689;3492;GRANADOS;Bueno;Impresora
693;3815;2;591;2781;COLON;Bueno;Servidor
694;1907;0;0;329;UDLAPARK;Excelente;Laptop
695;641;0;0;1625;UDLAPARK;Excelente;Computadora de Escritorio
696;4838;0;0;749;GRANADOS;Bueno;Computadora de Escritorio
697;1242;0;0;626;GRANADOS;Excelente;Servidor
698;4469;4;1026;2452;UDLAPARK;Bueno;Laptop
699;1216;0;0;1673;UDLAPARK;Excelente;Computadora de Escritorio
700;5441;1;247;6924;UDLAPARK;Bueno;Proyector
701;4694;2;317;3566;UDLAPARK;Bueno;Computadora de Escritorio
702;1614;0;0;1948;UDLAPARK;Excelente;Proyector
703;2188;0;0;2822;UDLAPARK;Excelente;Servidor
704;1881;0;0;721;UDLAPARK;Excelente;Computadora de Escritorio
705;1574;0;0;147;UDLAPARK;Excelente;Laptop
706;9288;3;991;35267;UDLAPARK;Critico;Computadora de Escritorio
707;121;0;0;2292;COLON;Excelente;Impresora
708;769;2;402;12547;UDLAPARK;Regular;Computadora de Escritorio
709;904;0;0;1365;UDLAPARK;Excelente;Laptop
710;6186;2;57;1335;UDLAPARK;Regular;Computadora de Escritorio
711;7814;5;879;7574;UDLAPARK;Regular;Servidor
712;4803;1;234;6519;UDLAPARK;Bueno;Computadora de Escritorio
713;4625;0;0;6487;UDLAPARK;Bueno;Proyector
714;4671;0;0;7528;GRANADOS;Bueno;Computadora de Escritorio
715;1762;0;0;1775;GRANADOS;Excelente;Laptop
716;8237;7;1904;21472;GRANADOS;Critico;Computadora de Escritorio
717;5939;4;758;8341;GRANADOS;Regular;Computadora de Escritorio
718;906;3;1008;32797;UDLAPARK;Critico;Laptop
719;1086;0;0;2721;GRANADOS;Excelente;Laptop
720;6596;5;1159;12028;UDLAPARK;Regular;Proyector
721;8666;7;2616;21213;UDLAPARK;Critico;Computadora de Escritorio
722;659;0;0;527;UDLAPARK;Excelente;Laptop
723;1994;0;0;2624;UDLAPARK;Excelente;Laptop
724;6867;1;305;10359;GRANADOS;Regular;Laptop
725;4219;2;48;6306;GRANADOS;Bueno;Computadora de Escritorio
726;7753;2;51;8426;COLON;Regular;Servidor
727;1443;0;0;2692;UDLAPARK;Excelente;Computadora de Escritorio
728;7779;3;1188;10639;UDLAPARK;Regular;Computadora de Escritorio
729;1071;0;0;2866;UDLAPARK;Excelente;Computadora de Escritorio
730;1227;0;0;2471;UDLAPARK;Excelente;Servidor
731;1152;0;0;174;GRANADOS;Excelente;Laptop
732;7991;1;356;8897;UDLAPARK;Regular;Laptop
733;800;3;452;7809;GRANADOS;Regular;Computadora de Escritorio
734;3613;2;373;5306;UDLAPARK;Bueno;Laptop
735;4517;0;0;2141;UDLAPARK;Bueno;Computadora de Escritorio
736;890;3;763;22515;GRANADOS;Critico;Impresora
737;3857;0;0;7124;UDLAPARK;Bueno;Proyector
738;7102;2;439;14545;UDLAPARK;Regular;Proyector
739;4027;0;0;7261;UDLAPARK;Bueno;Computadora de Escritorio
740;3316;0;0;6802;GRANADOS;Bueno;Proyector
741;2805;0;0;5121;UDLAPARK;Bueno;Laptop
742;1416;0;0;2337;UDLAPARK;Excelente;Proyector
743;6761;4;1558;1048;GRANADOS;Regular;Laptop
744;3011;1;201;6531;UDLAPARK;Bueno;Proyector
745;1185;0;0;252;UDLAPARK;Excelente;Laptop
746;1000;7;1237;27345;UDLAPARK;Critico;Servidor
747;3732;0;0;7183;UDLAPARK;Bueno;Computadora de Escritorio
748;4453;2;745;5316;COLON;Bueno;Computadora de Escritorio
749;880;3;1103;20337;UDLAPARK;Critico;Laptop
750;4957;2;52;5117;GRANADOS;Bueno;Computadora de Escritorio
751;1389;0;0;1601;UDLAPARK;Excelente;Computadora de Escritorio
752;9635;4;885;22066;GRANADOS;Critico;Computadora de Escritorio
753;3285;1;371;2512;UDLAPARK;Bueno;Proyector
754;948;0;0;1848;UDLAPARK;Excelente;Computadora de Escritorio
755;2343;0;0;2679;UDLAPARK;Excelente;Proyector
756;5983;1;157;13591;UDLAPARK;Regular;Impresora
757;5297;1;276;7557;UDLAPARK;Bueno;Laptop
758;3584;0;0;6252;UDLAPARK;Bueno;Laptop
759;8314;6;1596;15616;UDLAPARK;Critico;Computadora de Escritorio
760;6967;1;178;10068;COLON;Regular;Computadora de Escritorio
761;1882;0;0;13;COLON;Excelente;Computadora de Escritorio
762;170;0;0;2843;UDLAPARK;Excelente;Impresora
763;1316;0;0;1912;GRANADOS;Excelente;Laptop
764;6188;5;1971;11657;UDLAPARK;Regular;Computadora de Escritorio
765;1561;0;0;11;UDLAPARK;Excelente;Proyector
766;4251;0;0;3529;UDLAPARK;Bueno;Computadora de Escritorio
767;5659;1;318;11299;UDLAPARK;Regular;Proyector
768;7689;8;2321;39533;UDLAPARK;Critico;Computadora de Escritorio
769;1423;0;0;1738;UDLAPARK;Excelente;Computadora de Escritorio
770;7071;2;71;9206;GRANADOS;Regular;Computadora de Escritorio
771;1053;0;0;1085;GRANADOS;Excelente;Computadora de Escritorio
772;6004;6;1716;14604;GRANADOS;Regular;Laptop
773;1758;0;0;2833;UDLAPARK;Excelente;Proyector
774;4852;0;0;6211;UDLAPARK;Bueno;Computadora de Escritorio
775;5493;2;753;14981;UDLAPARK;Regular;Proyector
776;1298;0;0;989;UDLAPARK;Excelente;Computadora de Escritorio
777;1174;0;0;2323;GRANADOS;Excelente;Laptop
778;5725;4;823;11205;UDLAPARK;Regular;Computadora de Escritorio
779;800;4;1255;7347;UDLAPARK;Regular;Computadora de Escritorio
780;2768;1;156;3029;UDLAPARK;Bueno;Computadora de Escritorio
781;5744;3;94;1496;COLON;Regular;Proyector
782;4517;0;0;2399;COLON;Bueno;Impresora
783;1102;0;0;337;GRANADOS;Excelente;Computadora de Escritorio
784;763;0;0;1832;GRANADOS;Excelente;Computadora de Escritorio
785;1105;0;0;6;UDLAPARK;Excelente;Computadora de Escritorio
786;9324;2;362;37872;UDLAPARK;Critico;Computadora de Escritorio
787;550;1;23;2308;UDLAPARK;Bueno;Computadora de Escritorio
788;476;0;0;6157;UDLAPARK;Bueno;Computadora de Escritorio
789;2398;1;334;6545;UDLAPARK;Bueno;Servidor
790;8099;3;534;19679;UDLAPARK;Critico;Computadora de Escritorio
791;128;0;0;2865;COLON;Excelente;Laptop
792;4464;1;168;5413;UDLAPARK;Bueno;Computadora de Escritorio
793;2271;0;0;5055;UDLAPARK;Bueno;Computadora de Escritorio
794;4091;3;108;289;UDLAPARK;Bueno;Laptop
795;1023;0;0;278;UDLAPARK;Excelente;Laptop
796;9104;9;1877;25297;GRANADOS;Critico;Computadora de Escritorio
797;8609;3;956;38312;UDLAPARK;Critico;Computadora de Escritorio
798;3567;3;525;289;GRANADOS;Bueno;Computadora de Escritorio
799;7233;2;542;12831;UDLAPARK;Regular;Computadora de Escritorio
800;9512;3;521;23671;UDLAPARK;Critico;Servidor
801;697;5;1673;1467;UDLAPARK;Regular;Proyector
802;1127;0;0;98;UDLAPARK;Excelente;Impresora
803;5254;0;0;6146;UDLAPARK;Bueno;Computadora de Escritorio
804;4599;2;611;3412;UDLAPARK;Bueno;Proyector
805;2716;0;0;2685;UDLAPARK;Bueno;Computadora de Escritorio
806;5912;0;0;8759;COLON;Regular;Laptop
807;8284;3;1077;30395;GRANADOS;Critico;Computadora de Escritorio
808;958;6;1855;27502;UDLAPARK;Critico;Laptop
809;3924;2;47;5428;UDLAPARK;Bueno;Computadora de Escritorio
810;794;0;0;152;UDLAPARK;Excelente;Proyector
811;8185;7;1593;24819;UDLAPARK;Critico;Proyector
812;5538;1;227;12435;UDLAPARK;Regular;Laptop
813;2231;0;0;1292;UDLAPARK;Excelente;Computadora de Escritorio
814;750;4;1325;15889;COLON;Critico;Proyector
815;8568;4;1221;19107;UDLAPARK;Critico;Proyector
816;457;2;424;2105;GRANADOS;Bueno;Computadora de Escritorio
817;550;4;761;6399;UDLAPARK;Bueno;Proyector
818;2847;1;302;3111;GRANADOS;Bueno;Impresora
819;931;0;0;165;UDLAPARK;Excelente;Servidor
820;1141;0;0;1443;UDLAPARK;Excelente;Computadora de Escritorio
821;5532;2;625;14062;UDLAPARK;Regular;Servidor
822;2214;0;0;365;UDLAPARK;Excelente;Servidor
823;1459;0;0;2879;UDLAPARK;Excelente;Computadora de Escritorio
824;4668;2;718;614;UDLAPARK;Bueno;Proyector
825;3534;1;232;2647;COLON;Bueno;Servidor
826;9476;7;1712;33694;UDLAPARK;Critico;Proyector
827;1105;0;0;1163;UDLAPARK;Excelente;Computadora de Escritorio
828;1869;0;0;565;GRANADOS;Excelente;Laptop
829;7214;3;534;14925;UDLAPARK;Regular;Computadora de Escritorio
830;4174;1;24;6517;GRANADOS;Bueno;Computadora de Escritorio
831;1958;0;0;705;UDLAPARK;Excelente;Laptop
832;550;0;0;3503;UDLAPARK;Bueno;Computadora de Escritorio
833;127;0;0;2058;UDLAPARK;Excelente;Laptop
834;1486;0;0;2084;UDLAPARK;Excelente;Computadora de Escritorio
835;337;3;628;4626;UDLAPARK;Bueno;Proyector
836;4181;0;0;4673;GRANADOS;Bueno;Proyector
837;9192;3;942;19105;UDLAPARK;Critico;Laptop
838;3848;0;0;5311;GRANADOS;Bueno;Servidor
839;476;2;665;2278;UDLAPARK;Bueno;Laptop
840;2628;2;435;4468;UDLAPARK;Bueno;Proyector
841;2051;0;0;846;UDLAPARK;Excelente;Computadora de Escritorio
842;6642;2;497;9422;UDLAPARK;Regular;Proyector
843;1155;0;0;2503;UDLAPARK;Excelente;Computadora de Escritorio
844;7979;4;1279;29564;UDLAPARK;Critico;Computadora de Escritorio
845;1761;0;0;649;UDLAPARK;Excelente;Computadora de Escritorio
846;2333;1;34;2545;UDLAPARK;Bueno;Computadora de Escritorio
847;1409;0;0;1668;UDLAPARK;Excelente;Computadora de Escritorio
848;8467;5;787;38338;UDLAPARK;Critico;Computadora de Escritorio
849;5195;0;0;7812;GRANADOS;Bueno;Proyector
850;4161;0;0;3226;GRANADOS;Bueno;Computadora de Escritorio
851;1282;0;0;2638;UDLAPARK;Excelente;Computadora de Escritorio
852;5318;3;1154;8494;UDLAPARK;Regular;Proyector
853;1008;0;0;444;UDLAPARK;Excelente;Computadora de Escritorio
854;750;6;1634;33668;UDLAPARK;Critico;Computadora de Escritorio
855;1346;0;0;1449;UDLAPARK;Excelente;Proyector
856;1476;0;0;1806;UDLAPARK;Excelente;Proyector
857;1461;0;0;2678;COLON;Excelente;Servidor
858;200;0;0;2861;GRANADOS;Bueno;Computadora de Escritorio
859;4747;1;303;613;UDLAPARK;Bueno;Laptop
860;1717;0;0;1935;UDLAPARK;Excelente;Computadora de Escritorio
861;749;5;752;1148;UDLAPARK;Regular;Computadora de Escritorio
862;5263;1;249;3211;UDLAPARK;Bueno;Computadora de Escritorio
863;3407;2;738;4663;UDLAPARK;Bueno;Proyector
864;4646;2;313;254;UDLAPARK;Bueno;Computadora de Escritorio
865;4044;1;263;3891;COLON;Bueno;Laptop
866;4353;2;695;3076;UDLAPARK;Bueno;Laptop
867;1476;0;0;2289;UDLAPARK;Excelente;Computadora de Escritorio
868;2227;0;0;257;COLON;Excelente;Computadora de Escritorio
869;8216;6;174;21173;COLON;Critico;Proyector
870;8355;4;789;20288;UDLAPARK;Critico;Computadora de Escritorio
